tweet_id,text,name,rating_ratio,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time
799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,1.1,,2815,10048,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,Malamute,0.985028,True,Siberian Husky,0.00583442,True,Eskimo Dog,0.00544281,True,2016-11-17,17:04:16
799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,1.1,,2511,8191,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk Terrier,0.334436,True,Norwich Terrier,0.231573,True,Australian Terrier,0.21420300000000006,True,2016-11-17,01:35:54
798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,1.2,,4560,13300,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian Husky,0.703224,True,Eskimo Dog,0.22935100000000005,True,Malamute,0.0443508,True,2016-11-16,17:01:16
798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,1.1,,1471,7620,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West Highland White Terrier,0.539463,True,Cairn,0.184897,True,Norfolk Terrier,0.163024,True,2016-11-16,16:28:21
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,1.3,,2611,10590,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,2016-11-14,17:03:50
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,,1.2,pupper,3172,11798,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American Staffordshire Terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire Bullterrier,0.0727991,True,2016-11-14,01:18:12
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,1.2,,4958,14785,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True,2016-11-12,21:02:38
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,1.2,,6712,20273,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True,2016-11-12,00:36:46
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,1.2,,1953,7814,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,True,Boston Bull,0.0806985,True,Pembroke,0.034505,True,2016-11-11,00:03:42
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,1.1,,3094,12026,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True,2016-11-10,17:02:03
796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,,1.2,doggo,1795,7699,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker Spaniel,0.116924,True,Seat Belt,0.107511,False,Australian Terrier,0.0998434,True,2016-11-09,22:49:15
796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,1.2,,4235,11182,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,False,2016-11-09,16:22:22
796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,,1.1,,2466,9250,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True,2016-11-08,22:25:27
796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,1.2,,2356,8593,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,Chow,0.973846,True,Tibetan Mastiff,0.014109899999999996,True,Gibbon,0.00235832,False,2016-11-08,20:00:55
796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,1.3,,3783,10978,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden Retriever,0.893775,True,Labrador Retriever,0.0701398,True,Doormat,0.00841853,False,2016-11-08,16:47:50
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,,1.3,doggo,24110,50406,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden Retriever,0.193082,True,Chesapeake Bay Retriever,0.157927,True,Soft-Coated Wheaten Terrier,0.124684,True,2016-11-07,03:14:10
795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,1.2,,2935,10232,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden Retriever,0.925494,True,Labrador Retriever,0.0592408,True,Tennis Ball,0.00449534,False,2016-11-06,22:59:35
794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,1.2,,2350,10409,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Teddy,0.569566,False,Bath Towel,0.173745,False,Toy Poodle,0.0376618,True,2016-11-05,15:37:24
794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,1.2,,2730,9736,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True,2016-11-04,00:15:59
794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,1.4,pupper,3384,9373,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False,2016-11-03,15:51:10
793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,1.3,,1907,9374,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.112753,True,Kerry Blue Terrier,0.0476617,True,2016-11-02,16:00:06
793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,1.2,,1657,8114,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,2016-11-01,23:53:02
793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,1.2,,2422,10839,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden Retriever,0.326122,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True,2016-11-01,17:12:16
793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,1.2,,2436,8838,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian Husky,0.231695,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True,2016-11-01,02:00:14
793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,1.2,,8506,20291,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,0.207622,True,Walker Hound,0.0605742,True,Beagle,0.0412205,True,2016-11-01,01:00:05
793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,1.3,,3363,10688,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308,True,Labrador Retriever,0.390222,True,Cocker Spaniel,0.0363157,True,2016-11-01,00:00:38
793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,1.1,,2930,10001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,2016-10-31,23:00:11
793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,1.0,,2847,9078,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,0.874431,False,French Bulldog,0.0187591,True,Boston Bull,0.0151344,True,2016-10-31,22:00:04
793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,1.2,puppo,5736,15543,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True,2016-10-31,21:00:23
793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,1.1,,2039,7056,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True,2016-10-31,20:00:05
793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,1.2,,2843,9561,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,False,2016-10-31,19:00:10
793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,1.1,,1733,6279,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.12598199999999998,True,2016-10-31,18:00:14
793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,,1.3,,2544,6536,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False,2016-10-31,17:00:11
793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,1.1,,3996,12878,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True,2016-10-31,16:00:13
792913359805018113,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,,1.3,,4053,14566,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Web Site,0.226716,False,Lighter,0.0819414,False,Switch,0.0390086,False,2016-10-31,02:17:31
792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,1.2,,4355,11493,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True,2016-10-31,00:20:11
792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,1.2,,1706,7477,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.912804,True,Silky Terrier,0.06782250000000001,True,Australian Terrier,0.00445069,True,2016-10-30,17:02:53
792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,1.2,,4375,13668,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.061078199999999985,True,2016-10-29,15:55:58
792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,1.1,,1838,7263,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan Terrier,0.002743,True,2016-10-28,17:07:05
791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,1.2,,4198,13345,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,2016-10-26,22:31:36
791312159183634433,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,1.2,,2586,8934,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature Pinscher,0.892925,True,Toy Terrier,0.0955238,True,Doberman,0.00354426,True,2016-10-26,16:14:55
790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,1.2,,2175,9982,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Cocker Spaniel,0.349195,True,Flat-Coated Retriever,0.309535,True,Newfoundland,0.104768,True,2016-10-25,18:44:32
790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,1.2,,1963,8351,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,2016-10-24,23:37:28
790581949425475584,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,1.1,,7290,20974,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,2016-10-24,15:53:19
790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,1.2,,1914,7950,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy Terrier,0.102299,True,2016-10-23,23:42:19
789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,1.3,,1798,7612,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True,2016-10-22,00:45:17
789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,1.2,,1961,6874,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake Bay Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador Retriever,0.0174985,True,2016-10-21,22:48:24
789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,1.0,,2650,9245,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian Husky,0.120853,True,Eskimo Dog,0.0242693,True,2016-10-21,00:53:56
789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,1.2,,2846,9866,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,2016-10-20,16:15:26
788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,1.1,,12703,27836,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True,2016-10-20,01:03:11
788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,1.1,,5365,15773,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True,2016-10-18,16:11:17
788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,,1.3,,2134,7334,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic Fox,0.0360719,False,2016-10-18,00:41:57
788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,1.3,,1309,6215,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,2016-10-17,22:51:57
788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,,1.2,,1349,6223,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Beach Wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False,2016-10-17,15:31:05
787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,1.1,,3102,8771,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French Bulldog,0.221864,True,English Setter,0.0804183,True,2016-10-17,00:20:47
787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,1.3,puppo,2826,10414,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,2016-10-16,18:11:26
787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,1.1,,2890,11051,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,Toy Terrier,0.0210845,True,Miniature Pinscher,0.019484,True,2016-10-15,21:01:17
787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,1.0,,1770,7891,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat Belt,0.747739,False,Golden Retriever,0.105703,True,Dingo,0.0172568,False,2016-10-15,16:01:13
786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,1.2,,8113,27006,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True,2016-10-14,16:13:10
786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,0.975,,6218,18507,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian Cat,0.122978,False,Chow,0.102654,True,2016-10-13,23:23:56
786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",,1.2,,2601,10747,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,2016-10-13,20:28:35
786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,1.1,,3168,9572,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,2016-10-13,15:54:28
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,1.3,doggo,3566,11036,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden Retriever,0.929266,True,Labrador Retriever,0.0628667,True,Saluki,0.00215669,True,2016-10-13,00:29:39
786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,1.1,,4825,15475,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador Retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire Bullterrier,0.0773956,True,2016-10-12,15:55:59
785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,1.2,,3239,11547,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,Toy Poodle,0.00849262,True,Chow,0.00288271,True,2016-10-11,19:39:28
785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,1.2,,1844,6788,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great Pyrenees,0.392108,True,Golden Retriever,0.198358,True,Pekinese,0.143328,True,2016-10-11,16:00:24
785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,1.0,doggo,2269,7953,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea Urchin,0.0061063,False,Echidna,0.00544197,False,2016-10-11,00:34:48
785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,1.1,,2030,9242,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Miniature Pinscher,0.436023,True,Black-And-Tan Coonhound,0.258049,True,Rottweiler,0.145231,True,2016-10-10,17:32:08
785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,1.2,,1666,7358,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,2016-10-09,23:44:41
785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,1.1,,4910,12190,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat Belt,0.891193,False,Eskimo Dog,0.0274944,True,Samoyed,0.0195303,True,2016-10-09,17:31:53
784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,1.1,,2581,9092,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Malamute,0.757764,True,Eskimo Dog,0.151248,True,Siberian Husky,0.08484019999999999,True,2016-10-07,22:15:26
784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,1.2,,1289,5770,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature Poodle,0.744819,True,Toy Poodle,0.243192,True,Standard Poodle,0.0109202,True,2016-10-07,16:33:21
783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,1.3,,10936,30428,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,0.333739,False,Siamese Cat,0.136245,False,Three-Toed Sloth,0.117464,False,2016-10-06,01:23:05
783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,1.2,,2002,7452,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland Terrier,0.26565900000000003,True,Golden Retriever,0.196414,True,Standard Poodle,0.133534,True,2016-10-06,00:08:09
783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,1.2,,3268,10597,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Chow,0.314265,True,Golden Retriever,0.300435,True,Australian Terrier,0.0494869,True,2016-10-05,15:47:27
783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,1.1,,2282,8570,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,Miniature Pinscher,0.115916,True,Toy Terrier,0.0362939,True,2016-10-05,00:40:09
783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,1.3,,5560,17097,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian Elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,2016-10-04,19:42:03
783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,1.1,,2233,8251,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake Bay Retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True,2016-10-03,23:25:55
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,1.1,doggo,1432,7564,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden Retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,2016-10-03,01:00:34
782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,1.1,,1896,7893,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,Malamute,0.8408709999999999,True,Tibetan Mastiff,0.140516,True,Eskimo Dog,0.0120116,True,2016-10-02,15:10:30
